pitcher_id,Salary,FIP,rWAR,ERA,pct_F,pct_M,pct_O,count,pct_F_rel,pct_M_rel,pct_O_rel,pitcher_class,starter_reliever
519175,503000,3.5115264,-0.06,4.18,0.651813472,0.284974093,0.063212435,965,0.028301118,0.040970437,-0.063418626,M,0
519186,505500,3.0154982,0.71,1.98,0.508607199,0.007824726,0.483568075,639,-0.114905154,-0.236178931,0.356937013,O,0
519229,5.00E+05,2.45,-0.07,6.75,0.617886179,0.25203252,0.130081301,123,-0.005626174,0.008028864,0.003450239,M,0
519240,1675000,3.15999626,-0.03,4.652,0.590546697,0.38952164,0.019931663,1756,-0.032965656,0.145517983,-0.106699399,M,0
519242,4750000,2.5310478,4.94,2.79,0.518742699,0.227779548,0.253477753,9417,-0.104769654,-0.016224109,0.126846691,O,1
519267,504166.6667,4.739422,0.046666667,4.456666667,0.703608247,0.277061856,0.019329897,1552,0.080095894,0.033058199,-0.107301165,F,0
519293,507250,2.83575445,0.555,3.2,0.541114058,0.452444108,0.006441834,2639,-0.082398295,0.208440451,-0.120189228,M,1
519437,506500,3.721327,0.2,2.95,0.718974359,0.267692308,0.013333333,975,0.095462006,0.023688651,-0.113297728,F,0
519443,518000,4.475862,-1.09,5.17,0.725740319,0,0.274259681,2195,0.102227966,-0.244003657,0.147628619,O,1
520980,512500,2.5137255,0.24,3.35,0.766891892,0.136824324,0.096283784,1184,0.143379539,-0.107179332,-0.030347278,F,0
521055,501000,4.7120274,-0.24,4.6,0.707792208,0.256493506,0.035714286,616,0.084279855,0.01248985,-0.090916776,F,0
521230,518400,2.1096574,0.92,2.92,0.697683868,0.243803332,0.0585128,2461,0.074171515,-0.000200325,-0.068118262,F,1
523260,549666.6667,4.115196067,0.426666667,4.433333333,0.659708079,0.218940937,0.121350984,5892,0.036195726,-0.02506272,-0.005280077,F,1
523989,516000,4.8206163,-0.04,4.67,0.609136048,0.176762661,0.214101291,5035,-0.014376305,-0.067240995,0.087470229,O,1
525768,1362500,4.5809523,0.13,3.86,0.557303371,0.235205993,0.207490637,1335,-0.066208982,-0.008797664,0.080859575,O,0
527048,1125000,3.550311,0.39,4.42,0.589201878,0.198226395,0.212571727,3834,-0.034310475,-0.045777261,0.085940665,O,1
527054,1066666,3.92101425,2.725,3.465,0.627216407,0.306878872,0.065904721,9362,0.003704054,0.062875215,-0.06072634,M,1
532077,507500,3.0410405,1.68,2.58,0.721402214,0.138376384,0.140221402,1084,0.097889861,-0.105627273,0.013590341,F,0
533167,509000,3.9067368,1.455,3.75,0.533880422,0.141148886,0.324970692,4265,-0.089631931,-0.10285477,0.19833963,O,1
534576,5.00E+05,4.8279069,-0.69,7.64,0.7090301,0.217391304,0.073578595,299,0.085517747,-0.026612352,-0.053052466,F,0
534910,507500,3.3247401,1.05,3.35,0.649683897,0.262551134,0.087764968,2689,0.026171544,0.018547478,-0.038866093,F,1
541640,517300,4.43831205,0.83,4.505,0.554615075,0.227529222,0.217855703,4962,-0.068897278,-0.016474435,0.091224642,O,1
541652,510000,3.9741935,-0.87,5.81,0.630541872,0.286699507,0.082758621,1015,0.007029519,0.042695851,-0.043872441,M,0
542432,511300,5.9619047,-0.295,13.285,0.633971292,0.169856459,0.196172249,418,0.010458939,-0.074147197,0.069541187,O,0
542669,509500,7.4142857,-0.025,4.95,0.625641026,0.270512821,0.103846154,780,0.002128673,0.026509164,-0.022784908,M,0
542674,504875,5.5588039,-0.2,4.75,0.595744681,0.146136618,0.258118701,1786,-0.027767672,-0.097867039,0.131487639,O,0
542866,507700,3.7740181,0.29,3.78,0.72133758,0.200636943,0.078025478,628,0.097825227,-0.043366714,-0.048605584,F,0
542882,507500,4.1202453,0.58,4.11,0.745856354,0.254143646,0,1086,0.122344001,0.01013999,-0.126631062,F,0
542914,615100,5.04751155,-0.28,5.415,0.577510412,0.316057381,0.106432207,2161,-0.046001941,0.072053724,-0.020198854,M,1
542923,508500,4.0641975,-0.57,9.72,0.776504298,0.223495702,0,349,0.152991945,-0.020507955,-0.126631062,F,0
542924,513600,8.6545454,-0.23,13.5,0.78308026,0.184381779,0.032537961,461,0.159567907,-0.059621878,-0.094093101,F,0
542960,510600,3.91905705,0.995,2.955,0.655721056,0.344278944,0,2954,0.032208703,0.100275287,-0.126631062,M,1
543022,502000,4.7,0.21,4.5,0.737511781,0.229500471,0.032987747,2122,0.113999428,-0.014503185,-0.093643314,F,1
543023,5.00E+05,5.3538461,-0.22,5.54,0.911504425,0.084070796,0.004424779,226,0.287992072,-0.15993286,-0.122206283,F,0
543037,521750,2.84280245,2.85,3.125,0.699075371,0.249789857,0.051134772,7138,0.075563018,0.0057862,-0.07549629,F,1
543054,513333.3333,4.182671267,0.926666667,3.773333333,0.715344122,0.191265354,0.093390524,5129,0.091831769,-0.052738303,-0.033240537,F,1
543070,1377500,4.9189265,-0.065,3.75,0.610820244,0.365910413,0.023269343,1719,-0.012692109,0.121906756,-0.103361719,M,0
543101,507500,3.656026,1.29,4.05,0.640497035,0.239480373,0.120022592,3541,0.016984682,-0.004523284,-0.006608469,F,1
543135,1908500,3.38133365,1.22,4.285,0.596338856,0.370256547,0.033404596,7484,-0.027173497,0.126252891,-0.093226465,M,1
543144,518900,3.6875725,0.23,3.89,0.759298246,0.174736842,0.065964912,2850,0.135785893,-0.069266815,-0.060666149,F,1
543184,512500,4.0605851,-0.07,5.25,0.50660793,0.447870778,0.045521292,1362,-0.116904424,0.203867122,-0.081109769,M,0
543219,507500,2.7096323,1.09,2.67,0.40377804,0.381345927,0.214876033,847,-0.219734313,0.13734227,0.088244971,M,0
543242,507500,4.5765822,-0.37,4.95,0.671335201,0.317460317,0.011204482,1071,0.047822848,0.073456661,-0.11542658,M,0
543243,507500,3.4606691,4.465,2.905,0.596164309,0.331202394,0.072633297,7352,-0.027348044,0.087198737,-0.053997765,M,1
543272,510000,4.13328395,-0.08,4.84,0.677258911,0.208621166,0.114119923,3619,0.053746558,-0.035382491,-0.012511139,F,1
543294,510000,3.2888888,1.8,3.95,0.730368488,0.075476493,0.194155019,3935,0.106856135,-0.168527164,0.067523957,F,1
543331,527500,4.72434645,0.04,3.91,0.699290361,0.27054997,0.030159669,3382,0.075778008,0.026546314,-0.096471393,F,1
543339,750000,2.4694805,-0.22,8.68,0.584983498,0.150165017,0.264851485,1212,-0.038528855,-0.09383864,0.138220423,O,0
543359,512250,3.543904,0.55,2.665,0.588621444,0.410503282,0.000875274,2285,-0.034890909,0.166499626,-0.125755788,M,1
543408,542500,4.1502749,1.54,3.945,0.582658818,0.212411087,0.204930096,8154,-0.040853535,-0.03159257,0.078299034,O,1
543409,515000,4.1051724,0.24,3.04,0.770325203,0.153116531,0.076558266,1476,0.14681285,-0.090887125,-0.050072796,F,0
543475,2475000,3.6693877,0.26,5.14,0.619236584,0.29138322,0.089380197,5292,-0.00427577,0.047379563,-0.037250865,M,1
543488,501000,4.3475409,-0.56,12.79,0.708333333,0.231060606,0.060606061,264,0.08482098,-0.012943051,-0.066025001,F,0
543495,5.00E+05,6.7,0.01,4.5,0.65988024,0.28742515,0.052694611,835,0.036367886,0.043421493,-0.073936451,M,0
543521,516300,3.5149606,3.08,3.89,0.583821615,0.369303385,0.046875,6144,-0.039690738,0.125299729,-0.079756062,M,1
543548,1072500,4.7544865,0.535,4.6675,0.613664029,0.121424224,0.264911747,6572,-0.009848324,-0.122579433,0.138280685,O,1
543594,507500,5.2,-0.21,5.28,0.637023593,0.143375681,0.219600726,551,0.01351124,-0.100627976,0.092969664,O,0
543606,512550,3.6777727,2.385,3.74,0.638682085,0.346428006,0.01488991,6313,0.015169732,0.102424349,-0.111741152,M,1
543607,512500,5.2714285,-0.02,4.5,0.663430421,0.139158576,0.197411003,309,0.039918068,-0.104845081,0.070779942,O,0
543668,506500,6.5333333,-0.02,0,0.685314685,0.300699301,0.013986014,143,0.061802332,0.056695644,-0.112645048,F,0
543698,5.00E+05,4.4292358,-0.25,4.75,0.661870504,0.338129496,0,556,0.038358151,0.09412584,-0.126631062,M,0
543725,5.00E+05,8.8666666,-0.38,6.75,0.621262458,0.335548173,0.043189369,602,-0.002249895,0.091544516,-0.083441693,M,0
543746,517500,4.4913907,-0.1,2.64,0.637231504,0.317422434,0.045346062,1257,0.013719151,0.073418778,-0.081285,M,0
543766,860400,3.501680433,1.173333333,2.926666667,0.755148741,0.232265446,0.012585812,3496,0.131636388,-0.01173821,-0.114045249,F,1
543779,511500,3.67263835,0.385,4.495,0.806872038,0.076224329,0.116903633,2532,0.183359685,-0.167779328,-0.009727428,F,1
543883,517750,2.6592886,0.2,2.975,0.384379786,0.576824911,0.038795304,1959,-0.239132567,0.332821254,-0.087835758,M,0
543900,5.00E+05,4.5095238,0.54,3.99,0.674343867,0.198714515,0.126941618,1867,0.050831514,-0.045289141,0.000310556,F,0
543921,501600,6.6234234,-0.33,7.15,0.651226158,0.220708447,0.128065395,367,0.027713805,-0.02329521,0.001434333,F,0
544727,513237.5,2.89148465,1.84,2.03,0.728337237,0.265027322,0.006635441,2562,0.104824883,0.021023666,-0.119995621,F,1
544993,508900,4.0941877,0.39,3.74,0.64847512,0.35152488,0,1246,0.024962767,0.107521223,-0.126631062,M,0
545333,1940000,4.3136363,1.54,4.55,0.65163297,0.22343183,0.1249352,5787,0.028120617,-0.020571827,-0.001695862,F,1
545363,1.00E+06,4.3178875,-0.865,6.23,0.803792251,0.122835944,0.073371805,3639,0.180279898,-0.121167713,-0.053259256,F,1
545404,2500000,5.825,-0.27,7.88,0.5986733,0.215588723,0.185737977,603,-0.024839053,-0.028414934,0.059106915,O,0
547749,1446666.667,3.1347418,0.773333333,3.386666667,0.788719785,0.211280215,0,2234,0.165207432,-0.032723442,-0.126631062,F,1
547874,6750000,3.53214705,2.47,3.53,0.544906974,0.455093026,0,7471,-0.078605379,0.21108937,-0.126631062,M,1
547888,2.20E+07,3.52741395,3.135,3.14,0.455436304,0.544563696,0,4286,-0.168076049,0.300560039,-0.126631062,M,1
547943,4333333,2.6276316,1.9,3.38,0.532864284,0.261433068,0.205702648,5401,-0.090648069,0.017429411,0.079071586,O,1
547973,6240514.667,1.699404133,2.176666667,2.056666667,0.76571786,0.183296841,0.050985299,3197,0.142205507,-0.060706816,-0.075645763,F,1
548337,507500,4.59586965,0.335,4.515,0.562043796,0.290510949,0.147445255,685,-0.061468557,0.046507292,0.020814194,M,0
548357,509500,4.3013215,0.8,4.74,0.51430005,0.297039639,0.188660311,1993,-0.109212303,0.053035982,0.062029249,O,1
553970,507500,4.2377358,-0.42,5.4,0.773333333,0.069333333,0.157333333,375,0.14982098,-0.174670323,0.030702272,F,0
554340,510000,3.1644129,0.46,3.34,0.689049587,0.289256198,0.021694215,968,0.065537234,0.045252542,-0.104936847,F,0
554430,512375,3.4431118,0.86,3.54,0.652772238,0.290386917,0.056840846,5014,0.029259885,0.04638326,-0.069790216,M,1
554431,509500,5.6090909,0.63,4.09,0.513676402,0.362540566,0.123783032,2157,-0.109835951,0.118536909,-0.00284803,M,1
570649,625250,3.5288756,2.565,3.64,0.662534435,0.189910468,0.147555096,5808,0.039022082,-0.054093188,0.020924035,F,1
571057,508500,6.4368421,-0.27,5.21,0.557055215,0.322699387,0.120245399,815,-0.066457138,0.07869573,-0.006385663,M,0
571439,507500,7.4,-0.82,9.9,0.673952641,0.225865209,0.100182149,549,0.050440288,-0.018138447,-0.026448912,F,0
571521,502000,4.9468805,-0.98,5.59,0.642314189,0.313766892,0.043918919,2368,0.018801836,0.069763235,-0.082712143,M,1
571527,512500,5.2889487,-1.28,6.99,0.687891785,0.103926097,0.208182118,3031,0.064379432,-0.14007756,0.081551056,O,1
571561,519000,4.8452329,-0.365,5.11,0.796638655,0.119607843,0.083753501,3570,0.173126302,-0.124395814,-0.04287756,F,1
571578,524000,3.3411764,1.27,3.6,0.668742791,0.246366782,0.084890427,4335,0.045230438,0.002363125,-0.041740635,F,1
571666,507666.6667,5.185123667,0.403333333,4.82,0.694836717,0.168137688,0.137025596,4532,0.071324364,-0.075865969,0.010394534,F,1
571704,519000,2.1571429,1.92,1.8,0.611379495,0.388620505,0,1863,-0.012132858,0.144616848,-0.126631062,M,0
571735,507500,4.5078554,0.265,4.695,0.651056338,0.181690141,0.167253521,2840,0.027543985,-0.062313516,0.040622459,O,1
571786,5.00E+05,3.880851,-0.04,4.4,0.760898283,0.187582563,0.051519155,757,0.13738593,-0.056421094,-0.075111907,F,0
571800,511650,4.0342809,-0.125,5.025,0.64745091,0.231129526,0.121419564,5551,0.023938557,-0.01287413,-0.005211498,F,1
571871,509500,5.0579192,-0.535,5.375,0.669793621,0.242651657,0.087554722,1599,0.046281268,-0.001351999,-0.03907634,F,0
571901,519700,3.50307665,0.49,3.805,0.694444444,0.121438746,0.184116809,2808,0.070932091,-0.12256491,0.057485747,F,1
571946,515333.3333,3.911042333,2.866666667,3.273333333,0.807548415,0.156139965,0.03631162,9088,0.184036062,-0.087863692,-0.090319442,F,1
572020,511250,3.84360625,1.025,3.47,0.729841748,0.022607385,0.247550867,2654,0.106329395,-0.221396272,0.120919805,O,1
572070,1405000,3.398602533,2.346666667,3.473333333,0.638061523,0.356323242,0.005615234,8192,0.01454917,0.112319586,-0.121015827,M,1
572089,517500,2.7463225,0.14,3.235,0.21563786,0.698765432,0.085596708,1215,-0.407874493,0.454761775,-0.041034354,M,0
572096,528000,2.6618497,1.755,2.65,0.768572956,0.067343666,0.164083378,3742,0.145060603,-0.17665999,0.037452316,F,1
572140,502250,3.5097345,0.26,4.3,0.642335766,0.229282954,0.12838128,2329,0.018823413,-0.014720703,0.001750218,F,1
572362,504500,3.7073649,-0.48,4.99,0.607669617,0.239921337,0.152409046,2034,-0.015842737,-0.004082319,0.025777985,O,1
572750,509500,5.8169405,-0.5,5.9,0.654328733,0.190715182,0.154956085,1594,0.03081638,-0.053288475,0.028325024,F,0
572751,5.00E+05,2.7,-0.24,27,0.57622739,0.170542636,0.253229974,387,-0.047284963,-0.073461021,0.126598912,O,0
572888,515000,5.0028846,-1.8,6.88,0.506177462,0.425683265,0.068139274,2671,-0.117334891,0.181679608,-0.058491788,M,1
572971,516600,3.0625,6.11,2.705,0.640131941,0.221550302,0.138317757,9095,0.016619588,-0.022453354,0.011686695,F,1
573046,514000,2.7441596,-0.95,6.37,0.465829847,0.243375174,0.290794979,1434,-0.157682506,-0.000628482,0.164163917,O,0
573064,504500,4.4932692,0.155,4.59,0.430053008,0.440424061,0.129522932,4339,-0.193459345,0.196420404,0.00289187,M,1
573109,510000,3.131074667,1.636666667,2.52,0.545532157,0.278030734,0.176437109,3514,-0.077980196,0.034027078,0.049806047,O,1
573185,505000,4.9638988,-0.495,8.39,0.582735797,0.300055157,0.117209046,3626,-0.040776556,0.056051501,-0.009422016,M,1
573186,514700,3.4962962,1.26,1.67,0.68869849,0.23378213,0.07751938,2451,0.065186137,-0.010221527,-0.049111682,F,1
573204,510000,3.5601694,0.77,3.4,0.66470972,0.291585127,0.043705153,1533,0.041197366,0.047581471,-0.082925908,M,0
592102,531250,2.4041881,1.605,2.53,0.655885781,0.096153846,0.247960373,3432,0.032373428,-0.147849811,0.121329311,O,1
592329,507500,4.7753424,-0.1,4.25,0.643584521,0.272912424,0.083503055,491,0.020072168,0.028908767,-0.043128007,M,0
592332,522000,4.1099018,1.3,4.25,0.798346693,0.201653307,0,3992,0.17483434,-0.04235035,-0.126631062,F,1
592454,5.00E+05,4.0504398,-0.16,4.19,0.644886364,0.086363636,0.26875,1760,0.021374011,-0.15764002,0.142118938,O,0
592533,507500,7.17851145,-0.45,9.7,0.684738956,0.31124498,0.004016064,498,0.061226603,0.067241323,-0.122614997,M,0
592665,3429500,3.349557567,0.023333333,3.206666667,0.668096338,0.303530188,0.028373474,3031,0.044583985,0.059526531,-0.098257588,M,1
592717,510800,4.5789359,1.69,3.22,0.80952381,0.142328042,0.048148148,1890,0.186011456,-0.101675614,-0.078482914,F,0
592741,510275,4.938382,1.12,3.09,0.529907975,0.163343558,0.306748466,1304,-0.093604378,-0.080660098,0.180117405,O,0
592767,1230000,3.733184133,1.793333333,2.913333333,0.715520708,0.244270205,0.040209087,4974,0.092008355,0.000266548,-0.086421974,F,1
592781,510500,5.1512195,-0.53,12.46,0.675342466,0.24109589,0.083561644,730,0.051830113,-0.002907766,-0.043069418,F,0
592804,507750,4.40756835,-0.2,3.96,0.582730561,0.234629295,0.182640145,2212,-0.040781792,-0.009374362,0.056009083,O,1
592836,507750,3.7450105,1.02,3.585,0.738793103,0.258045977,0.00316092,3480,0.11528075,0.01404232,-0.123470142,F,1
592879,507500,4.131677,-0.36,7.16,0.678456592,0.192926045,0.128617363,311,0.054944239,-0.051077612,0.001986302,F,0
593372,512500,3.1272049,2.045,3.52,0.610286206,0.251560146,0.138153648,4647,-0.013226147,0.00755649,0.011522586,O,1
594798,531875,2.7392671,4.71,2.54,0.619992296,0.25866718,0.121340524,5192,-0.003520057,0.014663524,-0.005290538,M,1
595307,519500,3.5885001,0.11,3.585,0.69707401,0.108089501,0.194836489,2905,0.073561657,-0.135914156,0.068205427,F,1
596057,508700,4.66570275,0.155,3.77,0.590792839,0.249786871,0.15942029,1173,-0.032719514,0.005783215,0.032789228,O,0
605151,507500,4.8761363,-0.38,5.8,0.729264476,0.24256651,0.028169014,639,0.105752123,-0.001437146,-0.098462048,F,0
605177,507500,3.3733333,1.62,2.76,0.704964539,0.261702128,0.033333333,1410,0.081452186,0.017698471,-0.093297728,F,0
605228,643000,2.22304205,1.31,2.68,0.562786434,0.339367553,0.097846013,4364,-0.060725919,0.095363896,-0.028785049,M,1
605304,5.00E+05,4.1482758,-0.38,6.46,0.607165305,0.333123821,0.059710874,1591,-0.016347048,0.089120165,-0.066920188,M,0
605309,507500,2.700832,1.78,2.39,0.583007813,0.314453125,0.102539063,1024,-0.040504541,0.070449468,-0.024091999,M,0
605359,512000,6.2534351,-0.3,6.08,0.626213592,0.162135922,0.211650485,1030,0.002701239,-0.081867734,0.085019424,O,0
605374,507500,3.6428044,-0.38,5.93,0.748344371,0.251655629,0,453,0.124832018,0.007651972,-0.126631062,F,0
605476,509500,1.8857143,2.31,2.31,0.526678141,0.450086059,0.0232358,1162,-0.096834212,0.206082402,-0.103395261,M,0
606160,511000,2.1,-0.12,4.5,0.721456693,0.154527559,0.124015748,1016,0.09794434,-0.089476098,-0.002615314,F,0
606273,5.00E+05,3.8985294,0.98,3.85,0.526090868,0.226720648,0.247188484,4446,-0.097421485,-0.017283009,0.120557422,O,1
607259,515000,4.736,1.03,3.96,0.64339539,0.247340426,0.109264184,4512,0.019883037,0.003336769,-0.017366877,F,1
607309,509500,6.5918128,-0.44,6.75,0.533950617,0.408950617,0.057098765,648,-0.089561736,0.164946961,-0.069532296,M,0
607968,507500,6.4857142,-0.23,7.71,0.569892473,0.211469534,0.218637993,279,-0.05361988,-0.032534123,0.092006931,O,0
608379,515000,3.46610225,2.185,3.29,0.698136646,0.112156167,0.189707187,5635,0.074624293,-0.13184749,0.063076126,F,1
608665,507500,4.5454861,1.2,4.05,0.804192229,0.084867076,0.110940695,1956,0.180679876,-0.159136581,-0.015690366,F,1
612434,507500,6.57546585,-0.17,7.255,0.604895105,0.223776224,0.171328671,286,-0.018617248,-0.020227433,0.04469761,O,0
612672,4452666.5,4.02994545,2.79,3.44,0.662205305,0.228757367,0.109037328,8144,0.038692951,-0.015246289,-0.017593734,F,1
621397,507500,6.2534351,-0.13,5.4,0.492146597,0.42408377,0.083769634,191,-0.131365756,0.180080113,-0.042861428,M,0
621962,5.00E+05,2.4156863,-0.02,4.22,0.641285956,0.123519459,0.235194585,591,0.017773603,-0.120484198,0.108563524,O,0
622072,515416.6667,3.590218567,2.03,3.556666667,0.616180758,0,0.383819242,6860,-0.007331595,-0.244003657,0.25718818,O,1
623913,5.00E+05,7.6444444,-0.84,10.9,0.681690141,0.149295775,0.169014085,355,0.058177788,-0.094707882,0.042383023,F,0
628333,517300,4.6297124,-1.27,5.8,0.623100304,0.192042001,0.184857695,3619,-0.000412049,-0.051961656,0.058226634,O,1
628452,1714285,3.3997896,0.95,4.15,0.594369802,0.28918746,0.116442738,1563,-0.029142551,0.045183803,-0.010188323,M,0
641490,510900,3.4325581,0.1,4.08,0.682704811,0.265279584,0.052015605,769,0.059192458,0.021275927,-0.074615457,F,0
