uid,lat,lng,locCount
41095791,39.385242,-76.55163,1
5828123,39.38526,-76.58378,2
42648165,39.385284,-76.5738,1
4153912,39.38531,-76.60662,1
38991375,39.385311,-76.606617,1
39371259,39.385315,-76.575066,1
12463194,39.38532,-76.60681,1
67030548,39.385345,-76.50913,1
65918365,39.385612,-76.57647,2
42665502,39.385674,-76.576416,1
40777911,39.385696,-76.576904,1
39814290,39.385715,-76.659676,1
12070587,39.38575,-76.56317,1
41766537,39.385757,-76.62623,1
62604130,39.385777,-76.57814,1
39401574,39.385815,-76.57819,1
63264406,39.38585,-76.73607,1
39232260,39.385853,-76.66109,2
39237846,39.385853,-76.57801,2
39253911,39.385868,-76.578255,1
40383543,39.385937,-76.57833,1
2370299,39.385947,-76.735455,1
39999726,39.38595,-76.73546,17
66139246,39.385963,-76.57836,1
40408986,39.38599,-76.54599,1
66129529,39.386,-76.6641,1
12080837,39.386017,-76.66138,1
39551229,39.38602,-76.73583,1
6632750,39.386036,-76.53226,1
41892426,39.38604,-76.49555,1
39204189,39.386135,-76.44548,1
41139606,39.386143,-76.633995,1
40166091,39.386173,-76.65957,1
41573958,39.38632,-76.70461,2
42632079,39.3864,-76.532425,1
40013745,39.38642,-76.551414,1
40662255,39.38643,-76.53248,1
39052878,39.386433,-76.66649,1
41331690,39.38645,-76.57569,2
41014140,39.38645,-76.73606,1
42711411,39.386486,-76.57565,1
6587030,39.38649,-76.575645,1
65902909,39.386505,-76.57099,1
40166475,39.38663,-76.54474,1
39883593,39.386646,-76.60529,1
39961029,39.386787,-76.73384,3
7803977,39.38681,-76.53222,1
66771041,39.386818,-76.693375,1
40399125,39.386864,-76.73386,1
46263219,39.386887,-76.53182,1
40197027,39.38697,-76.62411,7
62791873,39.387104,-76.56189,1
41548143,39.38711,-76.60645,1
39550332,39.387226,-76.50986,1
39615183,39.387318,-76.508545,1
40399257,39.387383,-76.61203,1
41544348,39.387447,-76.60636,1
62998432,39.387543,-76.50537,1
39166350,39.38755,-76.6062,1
40042416,39.38767,-76.47425,1
62612149,39.387672,-76.73133,1
39043368,39.38772,-76.734856,2
40227549,39.387745,-76.73758,8
39176673,39.38787,-76.61207,1
41592285,39.3879,-76.66586,1
40834977,39.387943,-76.61073,1
40395408,39.387974,-76.61376,2
41875851,39.388012,-76.57461,1
63244087,39.388016,-76.73384,1
55852485,39.388042,-76.66464,1
62934769,39.388115,-76.508675,1
39047949,39.388123,-76.61327,1
26190632,39.388125,-76.607971,1
40206135,39.388126,-76.60797,4
41535588,39.388206,-76.73635,1
39926007,39.388412,-76.607285,1
41736276,39.38842,-76.732735,2
39074958,39.388428,-76.73274,5
39089565,39.38843,-76.73287,1
41844747,39.388435,-76.624626,1
41088741,39.388443,-76.732765,2
38973777,39.388443,-76.732762,2
41223447,39.38845,-76.73277,3
40385211,39.388454,-76.733284,1
39511053,39.38852,-76.60642,1
39525309,39.38859,-76.54561,1
40674642,39.388615,-76.73737,1
65647125,39.388653,-76.544235,1
40208499,39.38868,-76.62533,4
40397622,39.388702,-76.738754,1
40355868,39.388714,-76.62515,1
6411247,39.388794,-76.53535,1
40378521,39.388836,-76.62553,6
39641889,39.388844,-76.60756,3
40638285,39.388847,-76.60758,1
39833523,39.38887,-76.736244,2
62534356,39.388878,-76.45852,1
39087912,39.38911,-76.58166,1
40947042,39.389153,-76.581436,1
46249326,39.389263,-76.49014,1
39479532,39.389275,-76.738014,1
41091750,39.389275,-76.73801,3
39203724,39.389355,-76.730705,1
42650706,39.389473,-76.54207,1
39496479,39.389565,-76.542244,1
41048715,39.389603,-76.54231,1
40328769,39.389675,-76.6257,1
62948098,39.389717,-76.66554,1
42670911,39.389793,-76.54605,1
41331960,39.38984,-76.74013,1
3680616,39.389893,-76.74024,2
40223868,39.389904,-76.54351,1
46008069,39.389915,-76.53589,1
40838202,39.38994,-76.491356,1
11495536,39.389954,-76.74031,3
54167436,39.38997,-76.74029,1
11925723,39.390068,-76.73498,1
41821701,39.39021,-76.52908,1
63264415,39.390278,-76.74062,1
40774332,39.390297,-76.4908,1
56140029,39.39042,-76.60522,3
63244093,39.390545,-76.54366,1
39641922,39.390656,-76.594475,1
41761920,39.39076,-76.60534,1
40713282,39.390766,-76.7362,2
66160666,39.39078,-76.4897,1
38974956,39.390804,-76.622345,1
6587060,39.390823,-76.594376,1
40408563,39.39086,-76.73534,11
38979519,39.39086,-76.735335,1
40397616,39.39091,-76.78512,1
39755268,39.39095,-76.60505,13
54193689,39.390987,-76.528534,1
40175919,39.39105,-76.66816,1
41871456,39.391052,-76.52701,1
41767602,39.39108,-76.565544,1
40782630,39.391083,-76.52648,1
40819431,39.391083,-76.47511,1
41365203,39.39109,-76.74158,1
39542307,39.39111,-76.61089,1
40200408,39.391182,-76.73563,1
39122244,39.391216,-76.61983,2
40392231,39.391308,-76.528114,1
63000451,39.391445,-76.74198,1
40221543,39.391712,-76.48854,1
45986235,39.3919,-76.52838,1
39039759,39.391914,-76.52713,4
39114603,39.39192,-76.565025,1
45994755,39.391926,-76.477745,1
41386245,39.391983,-76.50544,1
39141447,39.392017,-76.557175,2
5825648,39.392044,-76.61781,1
41813508,39.39208,-76.543785,1
39533460,39.392227,-76.71468,1
11601204,39.39229,-76.59963,1
6587035,39.392414,-76.736275,1
54401784,39.392414,-76.56184,1
39165033,39.392437,-76.52664,2
54180447,39.392452,-76.5623,1
40712847,39.392513,-76.56247,1
3202401,39.392517,-76.48779,1
40284765,39.392605,-76.62313,2
65809272,39.392746,-76.56314,1
41862624,39.39279,-76.740265,2
40177998,39.392803,-76.5633,1
41542632,39.392864,-76.56347,1
62947282,39.39287,-76.6023,1
41402229,39.39294,-76.78884,1
4218184,39.392952,-76.577736,1
66603191,39.39301,-76.56378,1
40356888,39.39302,-76.58229,1
54176286,39.39303,-76.487236,1
39449313,39.39305,-76.52539,1
39376254,39.393063,-76.54276,1
41859081,39.39311,-76.56391,1
55809762,39.39311,-76.56392,1
12400889,39.393127,-76.5824,1
65635332,39.393173,-76.562004,1
62922448,39.393177,-76.56403,1
41615400,39.393246,-76.56341,1
40208850,39.393253,-76.56232,1
39370158,39.393356,-76.526245,1
65626200,39.39337,-76.79166,1
4205464,39.393436,-76.52561,1
13459106,39.393494,-76.563065,1
39101955,39.393497,-76.564285,1
53917689,39.393505,-76.564285,1
41915028,39.393517,-76.5773,1
41114838,39.393528,-76.492134,1
42671148,39.393543,-76.5237,1
39252027,39.393635,-76.52608,1
65907709,39.393658,-76.48628,1
39807312,39.39374,-76.487625,1
41384532,39.393745,-76.485535,1
41353785,39.39383,-76.53957,1
39765372,39.3939,-76.62802,1
65809275,39.393925,-76.56344,1
56034642,39.393936,-76.79338,1
62494813,39.39401,-76.79339,1
63275569,39.394024,-76.56303,1
39496968,39.394043,-76.56339,1
7830777,39.39406,-76.65988,1
65901478,39.39407,-76.57717,10
12096937,39.394146,-76.5194,1
39838821,39.39415,-76.52155,1
39045993,39.39419,-76.57756,1
39792126,39.3943,-76.57782,1
55833615,39.394314,-76.518776,1
3079838,39.394354,-76.542459,1
41742708,39.394356,-76.57569,2
39125619,39.394398,-76.52523,1
66129481,39.39441,-76.74746,1
2367664,39.394444,-76.543182,1
39770163,39.39447,-76.49653,1
65955565,39.394493,-76.5613,1
54385353,39.394512,-76.559105,1
55807776,39.394535,-76.515114,1
2677308,39.394543,-76.514465,1
6811013,39.39464,-76.57644,5
63014035,39.39465,-76.485115,5
41113761,39.394672,-76.49643,3
66775466,39.394814,-76.48492,1
39206550,39.394894,-76.57567,1
40243782,39.394947,-76.48418,2
2443218,39.394947,-76.484177,1
42649131,39.395,-76.74105,1
2395202,39.395,-76.51605,1
41885367,39.39502,-76.49264,1
41866764,39.395027,-76.742966,1
41114373,39.395042,-76.68489,1
55836843,39.39506,-76.74631,1
39605796,39.395107,-76.58106,1
40386729,39.39514,-76.585594,1
41927358,39.3952,-76.50331,1
66163591,39.39525,-76.74932,2
42607281,39.395275,-76.52159,2
41098845,39.39529,-76.483765,3
41223735,39.395298,-76.48376,1
11544884,39.395332,-76.56304,1
55809969,39.395348,-76.562805,2
40732842,39.395374,-76.56842,1
63263635,39.39539,-76.50016,4
41871276,39.39549,-76.56798,1
41933412,39.395493,-76.525826,1
39895389,39.39554,-76.53912,1
12124282,39.395596,-76.5227,2
66007552,39.395657,-76.60368,1
5826958,39.39567,-76.568245,1
42702507,39.395683,-76.59375,1
40938513,39.395714,-76.57607,1
55809738,39.39572,-76.56301,1
40711239,39.395756,-76.56319,1
39171051,39.39576,-76.522354,2
39950892,39.395798,-76.60309,1
40265823,39.39581,-76.60309,1
39222354,39.395824,-76.563,3
2371159,39.395834,-76.562922,1
65896648,39.395836,-76.56292,1
42702204,39.395847,-76.52653,1
40785798,39.395855,-76.52635,1
41845317,39.39588,-76.6034,2
39557457,39.39589,-76.501495,1
66777767,39.39593,-76.482994,2
12507189,39.39607,-76.61909,3
39599307,39.396095,-76.483376,1
54389292,39.3961,-76.56941,1
39002379,39.396118,-76.644867,1
39575628,39.39612,-76.57376,1
65653371,39.39618,-76.52208,1
67039182,39.39619,-76.500114,1
40948878,39.396214,-76.74753,1
40356687,39.39627,-76.563614,1
62600011,39.39628,-76.56717,1
41070966,39.39631,-76.57663,10
40395555,39.396324,-76.48418,1
62699713,39.396336,-76.562675,1
41769834,39.396366,-76.59987,2
42655653,39.396397,-76.56844,1
65918686,39.396397,-76.56626,1
40252350,39.396404,-76.62006,1
46032057,39.39646,-76.646286,1
40768812,39.396484,-76.74784,1
54180438,39.3965,-76.57024,1
40005018,39.396595,-76.54096,1
66771038,39.396633,-76.60348,1
67022910,39.396656,-76.56413,2
40395702,39.39667,-76.56625,1
67036656,39.396687,-76.74808,1
40400727,39.3967,-76.56786,1
39875469,39.396732,-76.75128,6
41758065,39.396744,-76.48374,1
40175373,39.39675,-76.61917,1
39038352,39.396828,-76.57933,3
11973923,39.396828,-76.56756,1
39515841,39.39683,-76.557526,1
40660146,39.39684,-76.48362,1
12070582,39.39686,-76.58918,1
39836823,39.396873,-76.64458,1
3217856,39.396996,-76.621773,1
40404831,39.39703,-76.7485,3
46241775,39.397057,-76.57892,1
39424002,39.39706,-76.74854,1
40714173,39.397064,-76.57892,2
2367663,39.3971,-76.482,1
12440504,39.397102,-76.749504,1
40395249,39.397114,-76.60471,1
39369186,39.397114,-76.604706,1
55836831,39.39713,-76.568855,1
38970975,39.397133,-76.57955,1
39542673,39.39719,-76.60234,1
41815902,39.39725,-76.519325,1
11604576,39.397278,-76.564316,1
55844763,39.39732,-76.7449,1
2759592,39.397354,-76.482773,1
39146352,39.397392,-76.748924,5
6535940,39.397396,-76.74906,3
62934295,39.397434,-76.75211,2
40831248,39.397446,-76.603264,1
63244099,39.397457,-76.53863,1
56047314,39.397457,-76.56392,1
41424993,39.39746,-76.74734,3
39505944,39.39751,-76.566284,1
40380114,39.39751,-76.562584,1
53990358,39.397556,-76.80066,1
42607284,39.3976,-76.53838,1
40166187,39.3976,-76.603516,2
39614295,39.397606,-76.53838,2
41576073,39.397614,-76.6028,1
41110056,39.397617,-76.56377,1
40380096,39.39762,-76.606995,1
54375375,39.397621,-76.606996,1
39519672,39.39768,-76.47641,1
40405716,39.397694,-76.47646,1
42655008,39.397724,-76.5687,1
65640654,39.397728,-76.47657,1
41788344,39.39775,-76.56364,1
41208225,39.39775,-76.75186,3
41384943,39.397797,-76.64505,1
39136602,39.39781,-76.60316,1
40204629,39.397835,-76.75275,1
39616008,39.397854,-76.64504,1
41224257,39.39786,-76.53816,1
41723796,39.39786,-76.60784,2
46037025,39.39787,-76.567795,1
39459939,39.397873,-76.56874,1
40396497,39.397953,-76.57289,1
39615936,39.397953,-76.48442,1
40639341,39.39796,-76.60038,1
41733117,39.39798,-76.600914,2
11482528,39.397984,-76.47745,1
40376562,39.39799,-76.48425,1
40189839,39.398006,-76.601295,2
40168134,39.398018,-76.752754,5
41539851,39.39802,-76.79174,2
39531336,39.39804,-76.56453,1
63274879,39.398052,-76.55383,1
62890050,39.398067,-76.59522,1
55807518,39.39807,-76.53919,1
39188466,39.3981,-76.64463,1
62531545,39.398113,-76.56361,1
62944669,39.398125,-76.480995,1
39476706,39.398144,-76.54066,1
11915813,39.39815,-76.58646,1
39641895,39.398186,-76.543175,1
66827813,39.39819,-76.60086,2
39476601,39.3982,-76.597435,3
31191256,39.398205,-76.64455,2
63001876,39.39822,-76.537415,1
42615600,39.398224,-76.53741,1
11450140,39.398254,-76.605286,1
39236715,39.398266,-76.75272,3
40405680,39.39827,-76.560165,1
40347933,39.398277,-76.563896,1
6636570,39.398293,-76.59522,1
11625236,39.398308,-76.48266,4
42707028,39.39833,-76.54182,1
39386517,39.398357,-76.482414,3
40775178,39.398384,-76.57333,1
11972453,39.39839,-76.537926,1
40781289,39.3984,-76.53793,1
62941096,39.398438,-76.54221,1
46088616,39.398453,-76.54227,2
65730462,39.398453,-76.64479,1
41915226,39.398457,-76.79353,1
40820091,39.398476,-76.55738,1
62502520,39.398476,-76.56886,1
66129475,39.39848,-76.56076,1
54416079,39.398483,-76.55929,3
39109821,39.39849,-76.54346,1
12455109,39.39851,-76.57247,1
12414754,39.398525,-76.48181,1
6593915,39.398533,-76.56888,1
39374754,39.39854,-76.608574,3
41571021,39.39855,-76.604996,3
2819021,39.398554,-76.558706,1
41941014,39.39856,-76.55971,1
39867108,39.398582,-76.790726,1
39231282,39.3986,-76.48098,1
46241817,39.3986,-76.78771,1
39816978,39.39866,-76.60554,3
45994773,39.39868,-76.78136,1
39125373,39.398685,-76.7541,2
39917445,39.398697,-76.55983,3
45994605,39.398705,-76.64385,1
40387164,39.398743,-76.55858,1
3326699,39.398743,-76.558578,1
39182478,39.39875,-76.61085,1
3722668,39.398808,-76.55922,1
41157453,39.39883,-76.56894,1
41193303,39.398865,-76.54076,1
54189300,39.398876,-76.5551,2
39069489,39.398876,-76.542076,1
41558946,39.398884,-76.542076,1
40170030,39.398888,-76.54386,2
39829326,39.39889,-76.59939,1
40377900,39.398895,-76.60891,1
41368944,39.39892,-76.78733,1
41025606,39.398937,-76.543,1
13474081,39.398952,-76.48186,5
39112020,39.398968,-76.60506,1
39886566,39.39897,-76.54136,3
38975169,39.398975,-76.605064,1
39180774,39.39901,-76.48381,1
40230678,39.399033,-76.544395,1
41177616,39.399033,-76.7575,1
41820024,39.399036,-76.5406,1
39873414,39.399063,-76.55942,1
41596821,39.399128,-76.60314,1
39610299,39.399128,-76.569,1
46027218,39.39915,-76.54484,3
39555423,39.399174,-76.75247,1
54193704,39.399178,-76.56321,2
66622991,39.399208,-76.59123,1
55809981,39.39921,-76.591225,2
46041819,39.39923,-76.545135,1
39377706,39.399235,-76.556076,1
38976804,39.399236,-76.545165,1
39362961,39.39926,-76.57131,1
46263228,39.39928,-76.60131,1
40342638,39.39928,-76.54532,1
40395384,39.399292,-76.60992,1
53912019,39.399292,-76.555756,1
46056468,39.399307,-76.6016,1
40208604,39.399307,-76.60159,1
39868407,39.399323,-76.59931,1
40198461,39.399376,-76.541725,1
40207980,39.39938,-76.54381,1
40753902,39.399387,-76.760735,1
40806432,39.3994,-76.6027,1
39642117,39.399403,-76.54581,4
63130018,39.399403,-76.55464,1
55808151,39.399406,-76.60275,1
7817207,39.399406,-76.53469,1
41823141,39.39941,-76.60269,4
46286289,39.399426,-76.60102,2
39884778,39.399426,-76.5422,1
40396533,39.399437,-76.57602,1
46062021,39.39946,-76.75351,2
62598655,39.39949,-76.57269,2
40723431,39.39949,-76.60216,1
40206123,39.399513,-76.64516,1
39254457,39.399517,-76.60243,1
39472602,39.39953,-76.56852,1
13398964,39.399555,-76.80105,1
39078753,39.39959,-76.604454,6
41743053,39.399612,-76.64516,1
41522178,39.39962,-76.541115,2
6257577,39.39962,-76.5767,1
6515382,39.399654,-76.57462,1
65997937,39.39966,-76.60378,3
7850397,39.399662,-76.57586,3
39057159,39.399666,-76.75539,1
66708227,39.399673,-76.48277,1
39125775,39.399677,-76.575745,1
62931442,39.399723,-76.60261,1
39624663,39.399727,-76.55265,2
12341314,39.399727,-76.54185,3
39106971,39.39977,-76.60538,1
66829742,39.399788,-76.60259,3
40163709,39.3998,-76.60232,1
39407577,39.39983,-76.604935,1
2443216,39.399895,-76.60218,1
40402788,39.399902,-76.75409,1
55805415,39.399902,-76.54502,1
65827056,39.39991,-76.60256,1
39589629,39.399933,-76.604645,1
40961052,39.399963,-76.608505,1
42657783,39.39999,-76.54859,1
40347600,39.40003,-76.54133,1
54385371,39.400032,-76.59949,1
46088610,39.400032,-76.60215,1
38979780,39.400039,-76.609373,2
40786317,39.40004,-76.609375,8
40378140,39.400047,-76.75353,1
65997619,39.400063,-76.78599,1
66612926,39.4001,-76.5827,1
65727648,39.400105,-76.76114,1
42701280,39.400116,-76.55273,1
40378458,39.40012,-76.56371,1
12286464,39.40013,-76.60533,2
40403412,39.400146,-76.66739,1
41555943,39.40016,-76.551346,1
39386025,39.400173,-76.55255,1
39118257,39.400196,-76.55124,1
56046684,39.4002,-76.60197,9
6211092,39.400215,-76.54491,1
63271108,39.40022,-76.60222,1
62598379,39.400257,-76.79144,1
46097526,39.400257,-76.77929,2
62940106,39.400272,-76.60106,1
39461991,39.400272,-76.59662,2
39216018,39.40028,-76.55165,1
54197772,39.40028,-76.60941,1
39760416,39.4003,-76.78358,1
65895370,39.400307,-76.57512,1
39376023,39.400307,-76.60968,1
55809489,39.400326,-76.77779,1
56029062,39.40034,-76.60399,1
40728612,39.40039,-76.54078,1
6417882,39.40041,-76.54076,1
40383546,39.400417,-76.77739,2
40652187,39.400436,-76.477905,1
39597189,39.400436,-76.55008,1
40357377,39.400448,-76.61059,1
46268421,39.400455,-76.77795,1
39431310,39.400455,-76.57202,1
55807779,39.40046,-76.57293,1
40380078,39.40047,-76.60398,1
40831857,39.40047,-76.57458,1
41187321,39.400497,-76.602425,1
42652059,39.40054,-76.589226,2
39618651,39.400547,-76.589226,1
2485302,39.40058,-76.55069,1
6636580,39.400593,-76.593025,3
40666452,39.400604,-76.59912,1
46032054,39.40061,-76.59339,1
40178028,39.400623,-76.59612,1
11584300,39.400627,-76.47747,2
46273962,39.40064,-76.574,1
39236205,39.40064,-76.5723,2
40794732,39.40065,-76.603905,10
41941917,39.40065,-76.60899,1
39224877,39.40067,-76.4784,1
45994725,39.40068,-76.60963,1
46093716,39.40074,-76.57194,1
41899359,39.40075,-76.7556,1
40204893,39.40077,-76.60443,1
39125448,39.40078,-76.60524,3
40180809,39.400784,-76.60528,2
45998418,39.40079,-76.596466,1
40666647,39.4008,-76.60203,1
40791462,39.400818,-76.78179,4
45994653,39.400845,-76.60597,1
41841942,39.40085,-76.60209,1
65822295,39.40085,-76.605995,1
12071322,39.40086,-76.7901,1
40180074,39.400875,-76.76031,1
39953787,39.400883,-76.79009,1
39501603,39.40089,-76.60465,1
65994391,39.4009,-76.732666,1
65821005,39.40094,-76.60424,1
38995434,39.400944,-76.60952,1
41053086,39.400948,-76.6039,3
42683739,39.400955,-76.6039,3
55809759,39.400967,-76.61055,1
39589686,39.400978,-76.60738,2
40718034,39.401016,-76.602325,1
38977524,39.401032,-76.59277,1
12100517,39.401047,-76.59545,1
40951347,39.401054,-76.59545,1
62948104,39.401093,-76.7919,1
39228231,39.4011,-76.75371,1
40404846,39.40113,-76.753746,1
40323528,39.401142,-76.60584,2
39114312,39.40115,-76.61083,1
62778898,39.40116,-76.60267,1
40171725,39.40117,-76.59111,1
39597072,39.401173,-76.59052,1
40221129,39.401176,-76.57076,1
41224554,39.401176,-76.59087,1
39050895,39.40122,-76.59678,2
40712718,39.40124,-76.47807,1
39398589,39.401245,-76.59352,2
39206712,39.401264,-76.59261,2
65726265,39.40129,-76.76074,1
13438059,39.4013,-76.60514,2
63277225,39.4013,-76.75503,1
41056479,39.40131,-76.54609,1
2456778,39.401311,-76.546087,1
39360648,39.401367,-76.57352,1
39485964,39.40137,-76.603325,1
41200914,39.40139,-76.593056,1
41194599,39.401432,-76.53993,1
38978997,39.40144,-76.610085,1
41208501,39.40145,-76.6027,1
38972427,39.401459,-76.609299,1
42631719,39.401466,-76.60431,1
56047134,39.401474,-76.54568,2
39445827,39.40148,-76.78447,1
39523629,39.401485,-76.607475,1
39448719,39.401516,-76.610054,1
39836814,39.401535,-76.545715,2
40222494,39.401546,-76.61034,1
39109692,39.401554,-76.55023,1
45994842,39.401566,-76.60543,1
39508947,39.401566,-76.61051,1
40360329,39.40157,-76.605415,3
40208466,39.401573,-76.60543,2
39476625,39.40159,-76.6108,1
41554332,39.40161,-76.596664,1
39078078,39.401623,-76.605965,1
39513081,39.40163,-76.60704,1
39410385,39.401657,-76.60273,1
39804378,39.401665,-76.593285,1
40769988,39.401695,-76.59791,4
40831866,39.4017,-76.60674,1
45994611,39.4017,-76.603264,2
14606966,39.401756,-76.603874,1
39069486,39.401783,-76.604195,2
41733999,39.401787,-76.63226,1
39141513,39.401806,-76.60445,1
11644468,39.40185,-76.57339,3
39643653,39.401863,-76.60504,3
45994716,39.401867,-76.596016,5
39559137,39.401875,-76.60868,1
12084247,39.40191,-76.621826,1
42709779,39.401917,-76.60203,1
41875566,39.401924,-76.59501,1
40197936,39.40195,-76.74971,1
39775494,39.40198,-76.60991,1
39476718,39.40199,-76.604546,1
40166784,39.402,-76.5533,1
40269099,39.402008,-76.59987,7
39584097,39.40203,-76.60384,1
38995149,39.402042,-76.59711,9
6586865,39.40205,-76.5993,2
39375042,39.402058,-76.60699,2
56044299,39.402077,-76.59978,1
46008081,39.402107,-76.53963,1
39378030,39.402122,-76.59598,2
41757909,39.402126,-76.602554,1
46241757,39.40215,-76.61019,1
45833454,39.402156,-76.606971,1
40788048,39.402157,-76.57372,3
42641997,39.402203,-76.64122,1
39910527,39.402233,-76.60211,1
40837809,39.402237,-76.59714,1
42703899,39.40225,-76.602104,1
55810548,39.402264,-76.60839,2
41109207,39.40227,-76.59836,1
39121515,39.40228,-76.524414,2
6535725,39.40229,-76.607346,1
40223079,39.4023,-76.607346,2
39142530,39.402325,-76.54512,1
11641048,39.402378,-76.60208,1
46084185,39.402393,-76.60308,2
40830753,39.40241,-76.59526,3
40220871,39.402412,-76.59525,1
42691779,39.402542,-76.710266,1
55833723,39.40255,-76.60448,2
56029530,39.40255,-76.60444,1
40378722,39.402554,-76.595665,2
40232406,39.402584,-76.52275,1
42685821,39.402588,-76.539604,2
41336079,39.402626,-76.60992,1
46237359,39.402637,-76.53966,1
39376035,39.40269,-76.53969,1
39444606,39.402805,-76.606865,10
40403229,39.40281,-76.60701,1
40201995,39.40283,-76.6072,1
39122157,39.40293,-76.5667,1
41803155,39.402943,-76.5909,1
39088845,39.402996,-76.605156,1
41370066,39.403008,-76.75584,2
39908490,39.40307,-76.60713,2
39364656,39.403095,-76.53985,1
39577464,39.4031,-76.71289,1
40343280,39.403133,-76.5738,2
39898644,39.4032,-76.53991,1
11918498,39.40321,-76.60189,1
39192459,39.403397,-76.53997,1
41368887,39.40349,-76.54004,1
41335224,39.403664,-76.528496,1
46286295,39.4038,-76.59419,1
54416070,39.403828,-76.756676,2
40386888,39.40383,-76.54027,1
40773909,39.403877,-76.46626,1
40329228,39.40399,-76.47412,1
39890127,39.40405,-76.61851,1
41103006,39.404064,-76.599434,1
39505896,39.404137,-76.60401,1
39403290,39.404144,-76.75766,1
66601586,39.404293,-76.75797,1
53905686,39.40434,-76.57816,1
39908751,39.404366,-76.75842,1
40174509,39.4044,-76.56215,1
39038820,39.404408,-76.75846,1
39095544,39.40442,-76.47361,1
41194653,39.404427,-76.540665,1
41528457,39.404453,-76.57879,1
40721982,39.4045,-76.79336,1
66785456,39.404507,-76.60151,1
41937099,39.404583,-76.759796,1
41622186,39.40466,-76.60535,1
42612318,39.404697,-76.44207,1
65816874,39.40471,-76.792816,1
40259733,39.40473,-76.75896,2
40168629,39.40473,-76.75832,1
41574312,39.40475,-76.60308,1
62704492,39.404797,-76.57834,1
11542840,39.40485,-76.60163,1
62539660,39.404865,-76.44449,2
38970786,39.404866,-76.444486,1
7816382,39.40488,-76.44456,3
39383505,39.4049,-76.444626,3
11930598,39.404922,-76.47355,1
40406664,39.404987,-76.4446,2
39162282,39.405003,-76.444664,1
53912037,39.405003,-76.60562,1
66166756,39.40505,-76.44068,1
39878694,39.405113,-76.601585,1
67014708,39.405117,-76.760185,1
66701813,39.40518,-76.60239,1
41548161,39.405235,-76.52528,1
55809768,39.405315,-76.75981,1
39553020,39.405354,-76.570335,2
55807479,39.40539,-76.598274,2
41061381,39.405422,-76.761246,1
62518435,39.405945,-76.78066,3
41352972,39.405968,-76.60526,1
40277061,39.406002,-76.76154,1
40210197,39.40601,-76.5581,1
56146185,39.406136,-76.76197,1
41776941,39.40619,-76.54002,1
41834109,39.406387,-76.76219,1
40281570,39.40645,-76.60548,1
41120229,39.406494,-76.60297,1
41532012,39.40654,-76.60114,3
55857153,39.40655,-76.60105,1
39641829,39.406593,-76.59748,1
41552640,39.406605,-76.58158,1
39962310,39.406605,-76.780426,1
46047324,39.406612,-76.597496,1
39168984,39.406624,-76.58163,1
42711765,39.406647,-76.76011,1
65743962,39.406723,-76.794235,1
41333844,39.406727,-76.606026,1
39657924,39.40673,-76.79423,1
39107061,39.40676,-76.66608,2
66701816,39.406773,-76.605515,1
63244075,39.4068,-76.57717,1
46081446,39.406826,-76.582245,1
54193692,39.40684,-76.537834,1
63128497,39.406853,-76.470245,1
39096795,39.406857,-76.60068,1
40196997,39.406864,-76.47121,1
39078858,39.406864,-76.600685,5
40402380,39.4069,-76.598785,1
40272384,39.406956,-76.60784,1
41039685,39.407036,-76.6044,1
39374346,39.407066,-76.79471,1
40711074,39.407074,-76.59915,1
65909389,39.407104,-76.46989,1
39106119,39.407185,-76.64594,1
41150787,39.407375,-76.5805,3
41559078,39.407417,-76.60663,1
40711197,39.40744,-76.5352,1
62612551,39.407547,-76.52656,1
67014717,39.407574,-76.46931,1
39123711,39.407585,-76.471085,1
45998415,39.407658,-76.60729,1
39127017,39.407722,-76.601654,1
42698109,39.40786,-76.60247,1
55827618,39.407883,-76.60575,1
41116500,39.40793,-76.469986,1
40269063,39.407967,-76.60753,1
11418492,39.407978,-76.60273,2
39240345,39.408005,-76.78687,6
46249371,39.40818,-76.49212,1
41412075,39.4082,-76.60725,1
40789008,39.40841,-76.7657,1
41155371,39.40846,-76.51444,1
40274979,39.408558,-76.60329,1
39576447,39.408634,-76.51434,1
67022469,39.408638,-76.617455,1
39836835,39.408722,-76.608116,1
40338651,39.40882,-76.60789,1
40201809,39.408863,-76.60137,1
41559417,39.40888,-76.62102,1
41609313,39.409023,-76.466835,1
39388935,39.40918,-76.60902,2
65641116,39.409206,-76.61602,1
41373426,39.4093,-76.61461,1
39261975,39.409386,-76.614395,1
39262044,39.409504,-76.61587,2
39406464,39.409546,-76.648415,1
39383103,39.409626,-76.61514,1
54201693,39.409687,-76.77459,1
41120148,39.40994,-76.467186,1
39200457,39.409958,-76.6028,1
39633672,39.40997,-76.517265,1
62711140,39.410007,-76.61512,1
65734308,39.410015,-76.61512,3
41428158,39.41012,-76.77352,1
40203627,39.410175,-76.601776,1
40737780,39.41029,-76.60992,1
40282326,39.41036,-76.7131,1
62868099,39.410362,-76.71312,1
39078915,39.410366,-76.6252,1
65641014,39.41037,-76.46718,1
38979687,39.41037,-76.467178,1
41367105,39.410538,-76.64467,1
41375550,39.410557,-76.64443,1
40318806,39.410576,-76.61885,1
42719142,39.410606,-76.713066,1
65653110,39.41063,-76.44527,1
42714729,39.41064,-76.60949,1
41941683,39.41065,-76.61905,1
41331363,39.41066,-76.79724,1
41856519,39.41079,-76.619415,1
46056459,39.410828,-76.51379,1
40269102,39.410866,-76.619606,1
39118254,39.410927,-76.60089,1
